Abstract,ID
"Cross‐talk among biological pathways is essential for normal biological function and plays a significant role in cancer progression. Through integrated network analysis, this study explores the significance of pathway cross‐talk in colorectal cancer (CRC) development at both the pathway and gene levels. In this study, we integrated the gene expression data with domain knowledge to construct state‐dependent pathway cross‐talk networks. The significance of the genes involved in pathway cross‐talk was assessed by analyzing their association with cancer hallmarks, disease‐gene relation, genetic alterations, and survival analysis. We also analyzed the gene regulatory network to identify the dysregulated genes and their role in CRC progression. Cross‐talk was observed between immune‐related pathways and pathways associated with cell communication and signaling. The PTPRC gene was identified as a mediator, facilitating interactions within the immune system and other signaling pathways. The rewired interactions of ITGA7 were identified as influential in the epithelial‐mesenchymal transition in CRC. This study also highlighted the crucial link between cell communication and vascular smooth muscle contraction pathway in CRC progression. The survival analysis of identified gene clusters showed their significant prognostic value in distinguishing high‐risk from low‐risk CRC groups, and L1000CDS2 revealed seven potential drug molecules in CRC. Nine dysregulated genes (CTNNB1, EP300, JUN, MYC, NFKB1, RELA, SP1, STAT1, and TP53) emerge as transcription factors acting as common regulators across various pathways. This study highlights the crucial role of pathway cross‐talk in CRC progression and identified the potential prognostic biomarkers and potential drug molecules.",11176588
"Patients with Eastern Cooperative Oncology Group performance status (ECOG PS) 2 probably cannot tolerate chemotherapy or other antitumor therapies. Some studies have reported that immunotherapy combined with antiangiogenic therapy is well‐tolerated and shows good antitumor activity. However, the efficacy of this combination as a later‐line therapy in patients with ECOG PS 2 is unclear. This study evaluated the effectiveness and safety of this combination strategy as third‐ or further‐line therapy in stage IV non‐small cell lung cancer (NSCLC) patients with ECOG PS 2. In this retrospective study, patients treated with camrelizumab plus antiangiogenic therapy (bevacizumab, anlotinib, or recombinant human endostatin) were included. Objective response rate (ORR), disease control rate (DCR), progression‐free survival (PFS), overall survival (OS), quality of life (QOL) assessed by ECOG PS, and safety were analyzed. Between January 10, 2019, and February 28, 2024, a total of 59 patients were included. The ORR was 35.6% (21/59) and the DCR was 86.4%. With a median follow‐up of 10.5 months (range: 0.7–23.7), the median PFS was 5.5 months (95% confidence interval [CI]: 3.8–7.3) and the median OS was 10.5 months (95% CI: 11.2–13.6). QOL was improved (≥1 reduction in ECOG PS) in 39 patients (66.1%). The most common Grade 3–4 treatment‐related adverse events were hepatic dysfunction (6 [10%]), hypertension (5 [8%]), and hypothyroidism (3 [5%]). There were no treatment‐related deaths. Third‐ or further‐line immunotherapy combined with antiangiogenic therapy is well‐tolerated and shows good antitumor activity in stage IV NSCLC patients with ECOG PS 2. Future large‐scale prospective studies are required to confirm the clinical benefits of this combination therapy.",11176590
"Control algorithms have been proposed based on knowledge related to nature-inspired mechanisms, including those based on the behavior of living beings. This paper presents a review focused on major breakthroughs carried out in the scope of applied control inspired by the gravitational attraction between bodies. A control approach focused on Artificial Potential Fields was identified, as well as four optimization metaheuristics: Gravitational Search Algorithm, Black-Hole algorithm, Multi-Verse Optimizer, and Galactic Swarm Optimization. A thorough analysis of ninety-one relevant papers was carried out to highlight their performance and to identify the gravitational and attraction foundations, as well as the universe laws supporting them. Included are their standard formulations, as well as their improved, modified, hybrid, cascade, fuzzy, chaotic and adaptive versions. Moreover, this review also deeply delves into the impact of universe-inspired algorithms on control problems of dynamic systems, providing an extensive list of control-related applications, and their inherent advantages and limitations. Strong evidence suggests that gravitation-inspired and black-hole dynamic-driven algorithms can outperform other well-known algorithms in control engineering, even though they have not been designed according to realistic astrophysical phenomena and formulated according to astrophysics laws. Even so, they support future research directions towards the development of high-sophisticated control laws inspired by Newtonian/Einsteinian physics, such that effective control-astrophysics bridges can be established and applied in a wide range of applications.",11176799
"The co‐occurrence of myasthenia gravis (MG) and lichen planus (LP) is a rare phenomenon, with only 13 cases reported in the English literature between 1971 and 2024. Patients with MG or LP, regardless of the thymoma status, require close monitoring for other autoimmune diseases. Myasthenia gravis (MG) is an uncommon autoimmune disease, resulting in fatigable muscle weakness in the ocular, bulbar, and respiratory muscles, as well as muscles of the extremities. Lichen planus (LP) is an autoimmune mucocutaneous disease, presenting with pruritic and violaceous plaques on the skin and mucosal surfaces. So far, MG and LP co‐occurrence is only reported in anecdotal individuals. This study reports a patient with MG and LP and systematically reviews the English literature on this rare co‐occurrence from 1971 to 2024, indicating only 13 cases with similar conditions. A 67‐year‐old man presented with ocular and progressive bulbar symptoms, a year after being diagnosed with generalized LP. Laboratory evaluations were normal except for the high anti‐AchR‐Ab titer and a positive ANA titer. Neurologic examinations revealed asymmetric bilateral ptosis, weakness and fatigability in proximal muscles, and a severe reduction in the gag reflex. He was diagnosed with late‐onset, seropositive MG. The treatment included pyridostigmine (60 mg, three times daily), intravenous immunoglobulin (25 g daily for 5 days), and oral prednisolone. There was no evidence of thymoma in the chest x‐ray and CT scan without contrast. However, a CT scan with contrast was not performed due to the patient's unstable condition. A common autoimmune mechanism may underlie the unclear pathophysiology of MG and LP co‐occurrence, with or without thymoma. Patients with MG, LP, or thymoma require close monitoring and assessment for other possible autoimmune diseases.",11177179
"MicroRNA-98 (miR-98) stands as an important molecule in the intricate landscape of oncology. As a subset of microRNAs, these small non-coding RNAs have accompanied a new era in cancer research, underpinning their significant roles in tumorigenesis, metastasis, and therapeutic interventions. This review provides a comprehensive insight into the biogenesis, molecular properties, and physiological undertakings of miR-98, highlighting its double-edged role in cancer progression—acting both as a tumor promoter and suppressor. Intriguingly, miR-98 has profound implications for various aspects of cancer progression, modulating key cellular functions, including proliferation, apoptosis, and the cell cycle. Given its expression patterns, the potential of miR-98 as a diagnostic and prognostic biomarker, especially in liquid biopsies and tumor tissues, is explored, emphasizing the hurdles in translating these findings clinically. The review concludes by evaluating therapeutic avenues to modulate miR-98 expression, addressing the challenges in therapy resistance, and assessing the efficacy of miR-98 interventions. In conclusion, while miR-98’s involvement in cancer showcases promising diagnostic and therapeutic avenues, future research should pivot towards understanding its role in tumor-stroma interactions, immune modulation, and metabolic regulation, thereby unlocking novel strategies for cancer management.",11177407
"The role of estradiol (E2; an estrogen) in men needs to be more appreciated. In this review, we address the clinical situations that allow the study of the clinical consequences of E2 deficiency in men and discuss the effects of restoration of levels of this reproductive steroid hormone. In men with advanced prostate cancer (PCa) undergoing androgen deprivation therapy (ADT), E2 is suppressed along with testosterone, leading to side effects affecting the quality of life. These include hot flashes, arthralgia, fatigue, mood changes, cognition problems, weight gain, bone loss, and increased risk of cardiovascular disease. Transdermal E2 alone for ADT has shown equivalent testosterone suppression compared to gonadotropin-releasing hormone (GnRH) agonists while also preventing estrogen-deficiency side effects, including hot flashes and bone loss. Co-treatment of ADT with fetal estrogen estetrol (E4) has shown significant improvements of estrogen-deficiency symptoms. These observations emphasize the need to raise awareness of the importance of estrogens in men among clinicians and the lay public.",11177789
"Lenvatinib (LVN) is a potentially effective multiple-targeted receptor tyrosine kinase inhibitor approved for treating hepatocellular carcinoma, metastatic renal cell carcinoma and thyroid cancer. Nonetheless, poor pharmacokinetic properties including poor water solubility and rapid metabolic, complex tumor microenvironment, and drug resistance have impeded its satisfactory therapeutic efficacy. This article comprehensively reviews the uses of nanotechnology in LVN to improve antitumor effects. With the characteristic of high modifiability and loading capacity of the nano-drug delivery system, an active targeting approach, controllable drug release, and biomimetic strategies have been devised to deliver LVN to target tumors in sequence, compensating for the lack of passive targeting. The existing applications and advances of LVN in improving therapeutic efficacy include improving longer-term efficiency, achieving higher efficiency, combination therapy, tracking and diagnosing application and reducing toxicity. Therefore, using multiple strategies combined with photothermal, photodynamic, and immunoregulatory therapies potentially overcomes multi-drug resistance, regulates unfavorable tumor microenvironment, and yields higher synergistic antitumor effects. In brief, the nano-LVN delivery system has brought light to the war against cancer while at the same time improving the antitumor effect. More intelligent and multifunctional nanoparticles should be investigated and further converted into clinical applications in the future.",11177867
"Duckweeds, including the common duckweed Lemna minor, are increasingly used to test eco‐evolutionary theories. Yet, despite its popularity and near‐global distribution, the understanding of its population structure (and genetic variation therein) is still limited. It is essential that this is resolved, because of the impact genetic diversity has on experimental responses and scientific understanding. Through whole‐genome sequencing, we assessed the genetic diversity and population genomic structure of 23 natural Lemna spp. populations from their natural range in Switzerland. We used two distinct analytical approaches, a reference‐free kmer approach and the classical reference‐based one. Two genetic clusters were identified across the described species distribution of L. minor, surprisingly corresponding to species‐level divisions. The first cluster contained the targeted L. minor individuals and the second contained individuals from a cryptic species: Lemna japonica. Within the L. minor cluster, we identified a well‐defined population structure with little intra‐population genetic diversity (i.e., within ponds) but high inter‐population diversity (i.e., between ponds). In L. japonica, the population structure was significantly weaker and genetic variation between a subset of populations was as low as within populations. This study revealed that L. japonica is more widespread than previously thought. Our findings signify that thorough genotype‐to‐phenotype analyses are needed in duckweed experimental ecology and evolution.",11178436
"Genomic alterations, such as missense mutations, often lead to the activation of oncogenic pathways and cell transformation by rewiring protein-protein interaction (PPI) networks. Understanding how mutant-directed neomorph PPIs (neoPPIs) drive cancer is vital to developing new personalized clinical strategies. However, the experimental interrogation of neoPPI functions in patients with cancer is highly challenging. To address this challenge, we developed a computational platform, termed AVERON for discovering actionable vulnerabilities enabled by rewired oncogenic networks. AVERON enables rapid systematic profiling of the clinical significance of neomorph PPIs across different cancer types, informing molecular mechanisms of neoPPI-driven tumorigenesis, and revealing therapeutically actionable neoPPI-regulated genes. We demonstrated the application of the AVERON platform by evaluating the biological functions and clinical significance of 130 neomorph interactions, experimentally determined for oncogenic BRAFV600E. The AVERON application to broad sets of mutant-directed PPIs may inform new testable biological models and clinical strategies in cancer.",11179073
"Carnosine dipeptidase 1 (CNDP1), an enzyme integral to the hydrolysis of dipeptides containing histidine, plays an indispensable role in myriad physiological processes, including hydrolysis of proteins, maturation of specific biochemical functionalities within proteins, tissue regeneration, and regulation of cell cycle. However, the implications of CNDP1 in oncogenesis and its prognostic value are not yet fully elucidated. Initially, we procured the GSE40367 dataset from the Gene Expression Omnibus and established a protein–protein interaction network. Thereafter, we conducted functional and pathway enrichment analyses utilizing GO, KEGG, and GSEA. Moreover, we undertook an association analysis concerning the expression of CNDP1 with immune infiltration, along with survival analysis across various cancers and specifically in hepatocellular carcinoma (HCC). Our study uncovered a total of 2,248 differentially expressed genes, with a down-regulation of CNDP1 in HCC and other cancers. Our explorations into the relationship between CNDP1 and immune infiltration disclosed a negative correlation between CNDP1 expression and the presence of immune cells in HCC. Survival analyses revealed that diminished expression of CNDP1 correlates with an adverse prognosis in HCC and several other types of cancer. These observations intimate that CNDP1 holds promise as a novel prognostic biomarker for both pan-cancer and HCC.",11179385
"Detection of structural variants (SVs) is currently biased toward those that alter copy number. The relative contribution of inversions toward genetic disease is unclear. In this study, we analyzed genome sequencing data for 33,924 families with rare disease from the 100,000 Genomes Project. From a database hosting >500 million SVs, we focused on 351 genes where haploinsufficiency is a confirmed disease mechanism and identified 47 ultra-rare rearrangements that included an inversion (24 bp to 36.4 Mb, 20/47 de novo). Validation utilized a number of orthogonal approaches, including retrospective exome analysis. RNA-seq data supported the respective diagnoses for six participants. Phenotypic blending was apparent in four probands. Diagnostic odysseys were a common theme (>50 years for one individual), and targeted analysis for the specific gene had already been performed for 30% of these individuals but with no findings. We provide formal confirmation of a European founder origin for an intragenic MSH2 inversion. For two individuals with complex SVs involving the MECP2 mutational hotspot, ambiguous SV structures were resolved using long-read sequencing, influencing clinical interpretation. A de novo inversion of HOXD11-13 was uncovered in a family with Kantaputra-type mesomelic dysplasia. Lastly, a complex translocation disrupting APC and involving nine rearranged segments confirmed a clinical diagnosis for three family members and resolved a conundrum for a sibling with a single polyp. Overall, inversions play a small but notable role in rare disease, likely explaining the etiology in around 1/750 families across heterogeneous clinical cohorts.",11179413
"We report the case of a patient who exhibits a concurrent diagnosis of type 1 diabetes mellitus, Gitelman syndrome and Cacci-Ricci disease. A 27-year-old male patient was diagnosed with Gitelman syndrome at the age of 3 years. Fourteen years later, he developed an autoantibody-negative type 1 diabetes mellitus. Cacci-Ricci’s disease was revealed by terminal hematuria and considered in view of the appearance found on the computed tomography (CT) scan. The finger-prick blood glucose level was 6 g/dl with no acetonuria. Creatinine clearance was 60 ml/min. Thyroid function tests were normal. Calcium, phosphorus and parathormone (PTH) levels were normal. Discussion: Gitelman syndrome is a rare disorder. The association between Gitelman syndrome and type 1 diabetes mellitus has been reported in the literature in two patients. Authors have investigated the association between Gitelman syndrome and type 2 diabetes mellitus. Several pathophysiological explanations have been put forward. Cacci-ricci disease is a rare, benign congenital anomaly. No association between type 1 diabetes mellitus, Gitelman syndrome and Cacci-Ricci disease has been reported in the literature. To our knowledge, this is the first case described in the literature.",11179443
"The present study aimed to evaluate the frequencies of KRAS, NRAS, and BRAF mutations and their possible associations with clinicopathological features in 249 Moroccan patients with colorectal cancer (CRC). A retrospective investigation of a cohort of formalin-fixed paraffin-embedded tissues of 249 patients with CRC was screened for KRAS/NRAS/BRAF mutations using Idylla™ technology and pyrosequencing. KRAS, NRAS, and BRAF mutations were revealed in 46.6% (116/249), 5.6% (14/249), and 2.4% (6/249) of patients. KRAS exon 2 mutations were identified in 87.9% of patients (102/116). KRAS G12D and G12 C were the most frequent, at 32.8% and 12.93%, respectively. Among the patients with KRAS exon 2 wild-type (wt), 27.6% (32/116) harbored additional KRAS mutations. Concurrent KRAS mutations were identified in 9.5% (11/116); including six in codon 146 (A146P/T/V), three in codon 61 (Q61H/L/R), one in codon 12 (G12 A and Q61H), and one in codon 13 (G13D and Q61 L). Among the NRAS exon 2 wt patients, 64.3% (9/14) harbored additional NRAS mutations. Concurrent NRAS mutations were identified in 28.6% (4/14) of NRAS-mutant patients. Since 3.2% wt KRAS were identified with NRAS mutations, concomitant KRAS and NRAS mutations were identified in 2.4% (6/249) of patients. KRAS mutations were higher in the >50-year-old age-group (P = .031), and the tumor location was revealed to be significantly associated with KRAS mutations (P = .028) predominantly in left colon (27.5%) and colon (42.2%) locations. NRAS mutations were most prevalent in the left colon (42.8%) and in well-differentiated tumors (64.2%). Detection of KRAS mutations, particularly the G12 C subtype, may be significant for patients with CRC and has possible therapeutic implications. However, rare KRAS concomitant mutations in CRC patients suggest that each individual may present distinct therapeutic responses. KRAS testing alongside the identification of other affected genes in the same patient will make the treatments even more personalized by contributing more accurately to the clinical decision process. Overall, early diagnosis using novel molecular techniques may improve the management of CRC by providing the most efficient therapies for Moroccan patients.",11179507
"Over the past decade, the idea of targeting the endocannabinoid system to treat anxiety disorders has received increasing attention. Previous studies focused more on developing cannabinoid receptor agonists or supplementing exogenous cannabinoids, which are prone to various adverse effects due to their strong pharmacological activity and poor receptor selectivity, limiting their application in clinical research. Endocannabinoid hydrolase inhibitors are considered to be the most promising development strategies for the treatment of anxiety disorders. More recent efforts have emphasized that inhibition of two major endogenous cannabinoid hydrolases, monoacylglycerol lipase (MAGL) and fatty acid amide hydrolase (FAAH), indirectly activates cannabinoid receptors by increasing endogenous cannabinoid levels in the synaptic gap, circumventing receptor desensitization resulting from direct enhancement of endogenous cannabinoid signaling. In this review, we comprehensively summarize the anxiolytic effects of MAGL and FAAH inhibitors and their potential pharmacological mechanisms, highlight reported novel inhibitors or natural products, and provide an outlook on future directions in this field.",11179644
"Photodynamic therapy (PDT) is a non-invasive therapy that has made significant progress in treating different diseases, including cancer, by utilizing new nanotechnology products such as graphene and its derivatives. Graphene-based materials have large surface area and photothermal effects thereby making them suitable candidates for PDT or photo-active drug carriers. The remarkable photophysical properties of graphene derivates facilitate the efficient generation of reactive oxygen species (ROS) upon light irradiation, which destroys cancer cells. Surface functionalization of graphene and its materials can also enhance their biocompatibility and anticancer activity. The paper delves into the distinct roles played by graphene-based materials in PDT such as photosensitizers (PS) and drug carriers while at the same time considers how these materials could be used to circumvent cancer resistance. This will provide readers with an extensive discussion of various pathways contributing to PDT inefficiency. Consequently, this comprehensive review underscores the vital roles that graphene and its derivatives may play in emerging PDT strategies for cancer treatment and other medical purposes. With a better comprehension of the current state of research and the existing challenges, the integration of graphene-based materials in PDT holds great promise for developing targeted, effective, and personalized cancer treatments.",11179671
"TANGO2 deficiency disease (TDD) is a rare genetic disorder estimated to affect ∼8000 individuals worldwide. It causes neurodegeneration often accompanied by potentially lethal metabolic crises that are triggered by diet or illness. Recent work has demonstrated distinct lipid imbalances in multiple model systems either depleted for or devoid of the TANGO2 protein, including human cells, fruit flies and zebrafish. Importantly, vitamin B5 supplementation has been shown to rescue TANGO2 deficiency-associated defects in flies and human cells. The notion that vitamin B5 is needed for synthesis of the lipid precursor coenzyme A (CoA) corroborates the hypothesis that key aspects of TDD pathology may be caused by lipid imbalance. A natural history study of 73 individuals with TDD reported that either multivitamin or vitamin B complex supplementation prevented the metabolic crises, suggesting this as a potentially life-saving treatment. Although recently published work supports this notion, much remains unknown about TANGO2 function, the pathological mechanism of TDD and the possible downsides of sustained vitamin supplementation in children and young adults. In this Perspective, we discuss these recent findings and highlight areas for immediate scientific attention.",11179719
"Recent progress in human disease genetics is leading to rapid advances in understanding pathobiological mechanisms. However, the sheer number of risk-conveying genetic variants being identified demands in vivo model systems that are amenable to functional analyses at scale. Here we provide a practical guide for using the diploid frog species Xenopus tropicalis to study many genes and variants to uncover conserved mechanisms of pathobiology relevant to human disease. We discuss key considerations in modelling human genetic disorders: genetic architecture, conservation, phenotyping strategy and rigour, as well as more complex topics, such as penetrance, expressivity, sex differences and current challenges in the field. As the patient-driven gene discovery field expands significantly, the cost-effective, rapid and higher throughput nature of Xenopus make it an essential member of the model organism armamentarium for understanding gene function in development and in relation to disease.",11179720
"RASopathies are rare developmental genetic syndromes caused by germline pathogenic variants in genes that encode components of the RAS/mitogen-activated protein kinase (MAPK) signal transduction pathway. Although the incidence of each RASopathy syndrome is rare, collectively, they represent one of the largest groups of multiple congenital anomaly syndromes and have severe developmental consequences. Here, we review our understanding of how RAS/MAPK dysregulation in RASopathies impacts skeletal muscle development and the importance of RAS/MAPK pathway regulation for embryonic myogenesis. We also discuss the complex interactions of this pathway with other intracellular signaling pathways in the regulation of skeletal muscle development and growth, and the opportunities that RASopathy animal models provide for exploring the use of pathway inhibitors, typically used for cancer treatment, to correct the unique skeletal myopathy caused by the dysregulation of this pathway.",11179721
"Mapping protein interaction complexes in their natural state in vivo is arguably the Holy Grail of protein network analysis. Detection of protein interaction stoichiometry has been an important technical challenge, as few studies have focused on this. This may, however, be solved by artificial intelligence (AI) and proteomics. Here, we describe the development of HaloTag-based affinity purification mass spectrometry (HaloMS), a high-throughput HaloMS assay for protein interaction discovery. The approach enables the rapid capture of newly expressed proteins, eliminating tedious conventional one-by-one assays. As a proof-of-principle, we used HaloMS to evaluate the protein complex interactions of 17 regulatory proteins in human adipocytes. The adipocyte interactome network was validated using an in vitro pull-down assay and AI-based prediction tools. Applying HaloMS to probe adipocyte differentiation facilitated the identification of previously unknown transcription factor (TF)–protein complexes, revealing proteome-wide human adipocyte TF networks and shedding light on how different pathways are integrated.",11180226
"Proteolysis-targeting chimeras (PROTACs) are heterobifunctional molecules that have the capability to induce specific protein degradation. While playing a revolutionary role in effectively degrading the protein of interest (POI), PROTACs encounter certain limitations that impede their clinical translation. These limitations encompass off-target effects, inadequate cell membrane permeability, and the hook effect. The advent of nanotechnology presents a promising avenue to surmount the challenges associated with conventional PROTACs. The utilization of nano-proteolysis targeting chimeras (nano-PROTACs) holds the potential to enhance specific tissue accumulation, augment membrane permeability, and enable controlled release. Consequently, this approach has the capacity to significantly enhance the controllable degradation of target proteins. Additionally, they enable a synergistic effect by combining with other therapeutic strategies. This review comprehensively summarizes the structural basis, advantages, and limitations of PROTACs. Furthermore, it highlights the latest advancements in nanosystems engineered for delivering PROTACs, as well as the development of nano-sized PROTACs employing nanocarriers as linkers. Moreover, it delves into the underlying principles of nanotechnology tailored specifically for PROTACs, alongside the current prospects of clinical research. In conclusion, the integration of nanotechnology into PROTACs harbors vast potential in enhancing the anti-tumor treatment response and expediting clinical translation.",11180470
"Determining egg quality is the foremost challenge in assisted reproductive technology (ART). Although extensive advances have been made in multiple areas of ART over the last 40 years, oocyte quality assessment tools have not much evolved beyond standard morphological observation. The oocyte not only delivers half of the nuclear genetic material and all of the mitochondrial DNA to an embryo but also provides complete developmental support during embryonic growth. Oocyte mitochondrial numbers far exceed those of any somatic cell, yet little work has been done to evaluate the mitochondrial bioenergetics of an oocyte. Current standard oocyte assessment in in vitro fertilization (IVF) centers include the observation of oocytes and their surrounding cell complex (cumulus cells) via stereomicroscope or inverted microscope, which is largely primitive. Additional oocyte assessments include polar body grading and polarized light meiotic spindle imaging. However, the evidence regarding the aforementioned methods of oocyte quality assessment and IVF outcomes is contradictory and non-reproducible. High-resolution microscopy techniques have also been implemented in animal and human models with promising outcomes. The current era of oocyte imaging continues to evolve with discoveries in artificial intelligence models of oocyte morphology selection albeit at a slow rate. In this review, the past, current, and future oocyte imaging techniques will be examined with the goal of drawing attention to the gap which limits our ability to assess oocytes in real time. The implications of improved oocyte imaging techniques on patients undergoing IVF will be discussed as well as the need to develop point of care oocyte assessment testing in IVF labs.",11180616
"In babies presenting with an omphalocele, other components of the prune belly syndrome should be scrutinized for early diagnosis and timely intervention. A male baby on his 13th day of life presented with an omphalocele. On evaluation, he had congenital absence of left kidney and bilateral cryptorchidism. Therefore, he was diagnosed with prune belly syndrome. He responded well to abdminoplasty, and wait and watch policy was applied for his cryptorchidism.",11183155
"For endemic benthos inhabiting hydrothermal vent fields, larval recruitment is critical for population maintenance and colonization via migration among separated sites. The vent‐endemic limpet, Lepetodrilus nux, is abundant at deep‐sea hydrothermal vents in the Okinawa Trough, a back‐arc basin in the northwestern Pacific; nonetheless, it is endangered due to deep‐sea mining. This species is associated with many other vent species and is an important successor in these vent ecosystems. However, limpet genetic diversity and connectivity among local populations have not yet been examined. We conducted a population genetics study of L. nux at five hydrothermal vent fields (maximum geographic distance, ~545 km; depths ~700 m to ~1650 m) using 14 polymorphic microsatellite loci previously developed. Genetic diversity has been maintained among these populations. Meanwhile, fine population genetic structure was detected between distant populations, even within this back‐arc basin, reflecting geographic distances between vent fields. There was a significant, positive correlation between genetic differentiation and geographic distance, but no correlation with depth. Contrary to dispersal patterns predicted by an ocean circulation model, genetic migration is not necessarily unidirectional, based on relative migration rates. While ocean circulation contributes to dispersal of L. nux among vent fields in the Okinawa Trough, genetic connectivity may be maintained by complex, bidirectional dispersal processes over multiple generations.",11183178
"Intestinal fibrosis is a prevalent complication of IBD that that can frequently be triggered by prolonged inflammation. Fibrosis in the gut can cause a number of issues, which continue as an ongoing challenge to healthcare systems worldwide. The primary causes of intestinal fibrosis are soluble molecules, G protein-coupled receptors, epithelial-to-mesenchymal or endothelial-to-mesenchymal transition, and the gut microbiota. Fresh perspectives coming from in vivo and in vitro experimental models demonstrate that fibrogenic pathways might be different, at least to some extent, independent of the ones that influence inflammation. Understanding the distinctive procedures of intestinal fibrogenesis should provide a realistic foundation for targeting and blocking specific fibrogenic pathways, estimating the risk of fibrotic consequences, detecting early fibrotic alterations, and eventually allowing therapy development. Here, we first summarize the inflammatory and non-inflammatory components of fibrosis, and then we elaborate on the underlying mechanism associated with multiple cytokines in fibrosis, providing the framework for future clinical practice. Following that, we discuss the relationship between modernization and disease, as well as the shortcomings of current studies. We outline fibrosis diagnosis and therapy, as well as our recommendations for the future treatment of intestinal fibrosis. We anticipate that the global review will provides a wealth of fresh knowledge and suggestions for future fibrosis clinical practice.",11184829
"Sporadic parathyroid adenoma (PA) is the most common cause of hyperparathyroidism, yet the mechanisms involved in its pathogenesis remain incompletely understood. Surgically removed PA samples, along with normal parathyroid gland (PG) tissues that were incidentally dissected during total thyroidectomy, were analysed using single‐cell RNA‐sequencing with the 10× Genomics Chromium Droplet platform and Cell Ranger software. Gene set variation analysis was conducted to characterise hallmark pathway gene signatures, and single‐cell regulatory network inference and clustering were utilised to analyse transcription factor regulons. Immunohistochemistry and immunofluorescence were performed to validate cellular components of PA tissues. siRNA knockdown and gene overexpression, alongside quantitative polymerase chain reaction, Western blotting and cell proliferation assays, were conducted for functional investigations. There was a pervasive increase in gene transcription in PA cells (PACs) compared with PG cells. This is associated with high expression of histone‐lysine N‐methyltransferase 2A (KMT2A). High KMT2A levels potentially contribute to promoting PAC proliferation through upregulation of the proto‐oncogene CCND2, which is mediated by the transcription factors signal transducer and activator of transcription 3 (STAT3) and GATA binding protein 3 (GATA3). PA tissues are heavily infiltrated with myeloid cells, while fibroblasts, endothelial cells and macrophages in PA tissues are commonly enriched with proinflammatory gene signatures relative to their counterparts in PG tissues. We revealed the previously underappreciated involvement of the KMT2A‒STAT3/GATA3‒CCND2 axis and chronic inflammation in the pathogenesis of PA. These findings underscore the therapeutic promise of KMT2A inhibition and anti‐inflammatory strategies, highlighting the need for future investigations to translate these molecular insights into practical applications. Single‐cell RNA‐sequencing reveals a transcriptome catalogue comparing sporadic parathyroid adenomas (PAs) with normal parathyroid glands.PA cells show a pervasive increase in gene expression linked to KMT2A upregulation.KMT2A‐mediated STAT3 and GATA3 upregulation is key to promoting PA cell proliferation via cyclin D2.PAs exhibit a proinflammatory microenvironment, suggesting a potential role of chronic inflammation in PA pathogenesis. Single‐cell RNA‐sequencing reveals a transcriptome catalogue comparing sporadic parathyroid adenomas (PAs) with normal parathyroid glands. PA cells show a pervasive increase in gene expression linked to KMT2A upregulation. KMT2A‐mediated STAT3 and GATA3 upregulation is key to promoting PA cell proliferation via cyclin D2. PAs exhibit a proinflammatory microenvironment, suggesting a potential role of chronic inflammation in PA pathogenesis.",11185127
"The DNA‐dependent protein kinase (DNA‐PK), catalytic subunit, also known as DNA‐PKcs, is complexed with the heterodimer Ku70/Ku80 to form DNA‐PK holoenzyme, which is well recognized as initiator in the nonhomologous end joining (NHEJ) repair after double strand break (DSB). During NHEJ, DNA‐PKcs is essential for both DNA end processing and end joining. Besides its classical function in DSB repair, DNA‐PKcs also shows multifaceted functions in various biological activities such as class switch recombination (CSR) and variable (V) diversity (D) joining (J) recombination in B/T lymphocytes development, innate immunity through cGAS–STING pathway, transcription, alternative splicing, and so on, which are dependent on its function in NHEJ or not. Moreover, DNA‐PKcs deficiency has been proven to be related with human diseases such as neurological pathogenesis, cancer, immunological disorder, and so on through different mechanisms. Therefore, it is imperative to summarize the latest findings about DNA‐PKcs and diseases for better targeting DNA‐PKcs, which have shown efficacy in cancer treatment in preclinical models. Here, we discuss the multifaceted roles of DNA‐PKcs in human diseases, meanwhile, we discuss the progresses of DNA‐PKcs inhibitors and their potential in clinical trials. The most updated review about DNA‐PKcs will hopefully provide insights and ideas to understand DNA‐PKcs associated diseases.",11185949
"Tumor immunotherapy has become an important adjuvant therapy after surgery, radiotherapy, and chemotherapy. In recent years, the role of tumor‐associated antigen (TAA) in tumor immunotherapy has become increasingly prominent. Cancer‐testis antigen (CTA) is a kind of TAA that is highly restricted in a variety of tumors and can induce an immune response. This review article aimed to evaluate the role of CTA on the progression of ovarian cancer, its diagnostic efficacy, and the potential for immunotherapy. We analyzed publications and outlined a comprehensive of overview the regulatory mechanism, immunogenicity, clinical expression significance, tumorigenesis, and application prospects of CTA in ovarian cancer, with a particular focus on recent progress in CTA‐based immunotherapy. The expression of CTA affects the occurrence, development, and prognosis of ovarian cancer and is closely related to tumor immunity. CTA can be used as a biomarker for the diagnosis and prognosis evaluation of ovarian cancer and is an ideal target for antitumor immunotherapy. These findings provide novel insights on CTA in the improvement of diagnosis and treatment for ovarian cancer. The successes, current challenges and future prospects were also discussed to portray its significant potential.",11186301
